SET	PDB_ID	CLUSTER_ID
TRAIN	1ow9_A	1060
TRAIN	4a4u_A	2083
TRAIN	4v5a_CW	12
TRAIN	7k52_6	12
TRAIN	4v5f_AW	12
TRAIN	4v5a_AW	12
TRAIN	5jbh_4	12
TRAIN	4v8u_AW	12
TRAIN	4v5f_CW	12
TRAIN	4v8u_CW	12
TRAIN	7k55_6	12
TRAIN	4mgn_D	159
TRAIN	4v77_A1	159
TRAIN	4v76_A1	159
TRAIN	4mgn_B	159
TRAIN	4v7a_A1	159
TRAIN	7jnh_B	2498
TRAIN	7d3j_D	1219
TRAIN	5aj0_Bx	752
TRAIN	2rfk_D	1458
TRAIN	2ke6_A	2248
TRAIN	2go5_A	1227
TRAIN	1ry1_A	1227
TRAIN	1mfq_A	1227
TRAIN	2j37_A	1227
TRAIN	7obq_1	1227
TRAIN	4v6g_C1	2381
TRAIN	5vpp_QX	925
TRAIN	5vpp_XX	925
TRAIN	6rie_P	1402
TRAIN	5ktj_B	1713
TRAIN	5k36_L	2024
TRAIN	1am0_A	732
TRAIN	1pbr_A	1985
TRAIN	6hc5_A	46
TRAIN	5nef_A	46
TRAIN	5neq_A	46
TRAIN	5neo_A	46
TRAIN	6hbx_A	46
TRAIN	5nep_A	46
TRAIN	5nom_A	46
TRAIN	5nex_A	46
TRAIN	6hbt_A	46
TRAIN	3sj2_A	2465
TRAIN	2n7m_X	2263
TRAIN	5xz1_D	2738
TRAIN	4v6q_AC	1026
TRAIN	6zqf_D4	1527
TRAIN	6exv_T	882
TRAIN	488d_A	1945
TRAIN	6jcy_G	2592
TRAIN	6kj6_G	2393
TRAIN	3gm7_H	262
TRAIN	3szx_B	262
TRAIN	3szx_A	262
TRAIN	4qjh_C	1585
TRAIN	1cq5_A	1984
TRAIN	5u33_C	418
TRAIN	5u31_C	418
TRAIN	5u30_C	418
TRAIN	5w51_T	486
TRAIN	5w4u_T	486
TRAIN	4v97_CY	65
TRAIN	4v97_AY	65
TRAIN	7lh5_CY	65
TRAIN	3e3j_X	2457
TRAIN	5gap_U	1067
TRAIN	5xwg_A	1473
TRAIN	2bh2_D	1196
TRAIN	6ny2_D	2426
TRAIN	4pwd_F	2293
TRAIN	6db8_R	124
TRAIN	6db9_R	124
TRAIN	2lub_A	1868
TRAIN	6u7z_A	846
TRAIN	2fqn_B	362
TRAIN	2o3y_B	362
TRAIN	4y1m_A	1138
TRAIN	5zam_C	1400
TRAIN	6n9v_T	2221
TRAIN	1ync_A	1354
TRAIN	6xas_N	952
TRAIN	4rgf_C	861
TRAIN	5dun_A	861
TRAIN	4rge_C	861
TRAIN	4rge_B	861
TRAIN	4rgf_A	861
TRAIN	4rgf_B	861
TRAIN	4rge_A	861
TRAIN	6iqw_I	2134
TRAIN	2xli_B	2693
TRAIN	4by1_T	982
TRAIN	4f8u_A	1802
TRAIN	1duh_A	694
TRAIN	2krp_A	2436
TRAIN	6ubu_B	586
TRAIN	6uc8_B	586
TRAIN	3fo4_A	586
TRAIN	2b57_A	586
TRAIN	2ees_A	586
TRAIN	3ger_A	586
TRAIN	6uc7_B	586
TRAIN	2eet_A	586
TRAIN	6uc9_B	586
TRAIN	2xnw_A	586
TRAIN	4fej_B	586
TRAIN	4fep_B	586
TRAIN	3g4m_A	586
TRAIN	2eeu_A	586
TRAIN	3gog_A	586
TRAIN	2eev_A	586
TRAIN	4fe5_B	586
TRAIN	2g9c_A	586
TRAIN	4feo_B	586
TRAIN	4fen_B	586
TRAIN	4fel_B	586
TRAIN	3gao_A	586
TRAIN	2xnz_A	586
TRAIN	2xo1_A	586
TRAIN	3fo6_A	586
TRAIN	3ds7_A	586
TRAIN	2eew_A	586
TRAIN	3got_A	586
TRAIN	3ds7_B	586
TRAIN	3ges_A	586
TRAIN	6bjh_D	1696
TRAIN	7nwg_33	214
TRAIN	6zvi_e	214
TRAIN	6gqb_AX	214
TRAIN	3j7r_S6	214
TRAIN	6hcq_33	214
TRAIN	6gqv_AY	214
TRAIN	6y57_B4	214
TRAIN	6hcj_33	214
TRAIN	6gq1_AX	214
TRAIN	1j7t_B	397
TRAIN	2et4_B	397
TRAIN	3j7r_S5	1162
TRAIN	6hcq_q3	1162
TRAIN	6hcj_q3	1162
TRAIN	6y57_D4	1162
TRAIN	4pmi_A	719
TRAIN	1hwq_A	2740
TRAIN	5dv7_B	767
TRAIN	6z1p_Aa	1015
TRAIN	5a2t_Z	2096
TRAIN	6b48_M	2633
TRAIN	3e5c_A	1736
TRAIN	3e5f_A	1736
TRAIN	3e5e_A	1736
TRAIN	2om7_M	666
TRAIN	1jgq_D	666
TRAIN	486d_E	666
TRAIN	3tra_A	666
TRAIN	1jgp_D	666
TRAIN	4v42_AD	666
TRAIN	1jgo_D	666
TRAIN	1vtq_A	666
TRAIN	2tra_A	666
TRAIN	486d_A	666
TRAIN	1tjz_A	965
TRAIN	7ofw_C	2699
TRAIN	4z31_F	886
TRAIN	4z31_E	886
TRAIN	4w5n_B	2025
TRAIN	6cas_W	118
TRAIN	4dr5_W	118
TRAIN	6cao_W	118
TRAIN	4dr4_W	118
TRAIN	6caq_W	118
TRAIN	1oq0_A	2055
TRAIN	6kj6_H	2226
TRAIN	4v77_A2	1521
TRAIN	6h9h_E	1953
TRAIN	6c63_C	1233
TRAIN	6c65_C	1233
TRAIN	6c64_D	1233
TRAIN	4gpw_B	1097
TRAIN	6og7_4	2350
TRAIN	1mme_A	94
TRAIN	359d_A	94
TRAIN	6pom_A	1277
TRAIN	7d7v_A	2743
TRAIN	6o7e_H	2138
TRAIN	6zmw_7	2058
TRAIN	1vfg_C	1369
TRAIN	1vfg_D	1369
TRAIN	2om7_G	1994
TRAIN	2ann_B	671
TRAIN	2anr_B	671
TRAIN	6wdl_4	43
TRAIN	6wd9_4	43
TRAIN	7ssd_4	2113
TRAIN	3hhn_C	452
TRAIN	3r1l_C	452
TRAIN	3r1h_C	452
TRAIN	3ivk_M	452
TRAIN	3ivk_C	452
TRAIN	3hhn_E	452
TRAIN	3r1h_F	452
TRAIN	3r1l_F	452
TRAIN	6p71_H	1070
TRAIN	7ki3_F	1700
TRAIN	5c3e_U	991
TRAIN	4v5p_CX	1215
TRAIN	4v5p_AX	1215
TRAIN	4v5s_AX	1215
TRAIN	4v5r_CX	1215
TRAIN	4v5r_AX	1215
TRAIN	4v5s_CX	1215
TRAIN	4uyk_R	382
TRAIN	4uyj_R	382
TRAIN	4uyj_S	382
TRAIN	7mq9_L2	179
TRAIN	7mqa_L2	179
TRAIN	4wr6_4L	2074
TRAIN	1uts_B	1671
TRAIN	7a9w_B	723
TRAIN	3j0l_1	2461
TRAIN	1jtw_A	1845
TRAIN	7m8e_2	1890
TRAIN	6c66_N	960
TRAIN	6gfw_F	1423
TRAIN	1urn_R	2343
TRAIN	6x26_P	2568
TRAIN	5flx_z	677
TRAIN	4ujd_BC	677
TRAIN	5a2q_3	677
TRAIN	4ujc_AC	677
TRAIN	6ogi_4	2124
TRAIN	1u9s_A	1724
TRAIN	6jbq_G	1976
TRAIN	4a36_U	44
TRAIN	4a36_S	44
TRAIN	1t4l_A	464
TRAIN	2lup_A	464
TRAIN	7adc_L	2602
TRAIN	5xpa_C	1381
TRAIN	6f41_X	1735
TRAIN	7a5h_24	432
TRAIN	7a5i_X	432
TRAIN	7dn3_X	1581
TRAIN	6zym_2	1127
TRAIN	6zvi_d	110
TRAIN	5lzx_3	110
TRAIN	7n31_Dt	110
TRAIN	6q8y_m	110
TRAIN	6sv4_nc	110
TRAIN	6r7q_3	110
TRAIN	3jai_3	110
TRAIN	7st6_7	110
TRAIN	3jag_3	110
TRAIN	6z6n_CC	110
TRAIN	6gz5_Bw	110
TRAIN	6i7o_nb	110
TRAIN	5lzt_3	110
TRAIN	6zvh_x	110
TRAIN	5lzv_3	110
TRAIN	6zmi_CC	110
TRAIN	6ip5_zu	110
TRAIN	6ztn_AZ	110
TRAIN	6sv4_nb	110
TRAIN	5lzy_3	110
TRAIN	6z6l_CC	110
TRAIN	6zme_CC	110
TRAIN	5lzz_3	110
TRAIN	5lzu_3	110
TRAIN	7k50_6	110
TRAIN	3jah_3	110
TRAIN	7k53_6	110
TRAIN	6zm7_CC	110
TRAIN	5lzs_3	110
TRAIN	3jbv_V	110
TRAIN	6t7t_7	110
TRAIN	6i7o_m	110
TRAIN	6r6g_3	110
TRAIN	6zmo_CC	110
TRAIN	5lzw_3	110
TRAIN	7qv2_x	110
TRAIN	6r5q_3	110
TRAIN	7osm_PSIT	188
TRAIN	4v6w_BC	188
TRAIN	6okk_g	188
TRAIN	4v4j_2	188
TRAIN	4v4i_0	188
TRAIN	7n2c_Dt	188
TRAIN	6yst_w	188
TRAIN	4v4z_AD	188
TRAIN	7pjz_v	188
TRAIN	3jbp_7	188
TRAIN	4ug0_S6	188
TRAIN	3j7a_7	188
TRAIN	7pjy_v	188
TRAIN	4v4x_AD	188
TRAIN	5t2c_An	188
TRAIN	4v4y_AD	188
TRAIN	4v6x_BC	188
TRAIN	5mwi_A	1870
TRAIN	5xwy_B	2238
TRAIN	7kqn_E	2329
TRAIN	7uga_A	2036
TRAIN	1o9m_B	1280
TRAIN	2f4u_B	1280
TRAIN	2zko_C	1229
TRAIN	2zko_D	1229
TRAIN	3j0l_c	940
TRAIN	3j0q_c	940
TRAIN	3j0p_c	940
TRAIN	3j0o_c	940
TRAIN	6tqo_K	2009
TRAIN	5gap_V	554
TRAIN	5zwo_I	554
TRAIN	5gan_V	554
TRAIN	5nrl_4	554
TRAIN	4v78_A2	1643
TRAIN	4f8v_B	2023
TRAIN	1h38_E	2390
TRAIN	7eni_B	1214
TRAIN	7enr_B	1214
TRAIN	1osw_A	1497
TRAIN	5vh8_B	2707
TRAIN	6ztj_AV	2287
TRAIN	4v9d_AX	2410
TRAIN	7mkn_T	896
TRAIN	7mko_T	896
TRAIN	5a8l_P	2237
TRAIN	2kx8_A	1694
TRAIN	4a3g_T	1939
TRAIN	2awq_A	1781
TRAIN	4v6k_BB	207
TRAIN	4v6l_AB	207
TRAIN	4s20_O	2718
TRAIN	4tna_A	18
TRAIN	7st7_5	18
TRAIN	1ehz_A	18
TRAIN	6lvr_B	18
TRAIN	1jgp_B	18
TRAIN	1evv_A	18
TRAIN	1sz1_F	18
TRAIN	4v7d_BV	18
TRAIN	2azx_D	18
TRAIN	1tn1_A	18
TRAIN	1zo1_F	18
TRAIN	4v4v_AW	18
TRAIN	4v4v_AU	18
TRAIN	1tn2_A	18
TRAIN	1fcw_A	18
TRAIN	3wfs_B	18
TRAIN	1fcw_B	18
TRAIN	6ugg_B	18
TRAIN	6ugg_A	18
TRAIN	3wfr_A	18
TRAIN	7n2u_Pt	18
TRAIN	4v4v_AV	18
TRAIN	4v4w_AW	18
TRAIN	1zo3_B	18
TRAIN	1mj1_D	18
TRAIN	4v4w_AU	18
TRAIN	4tra_A	18
TRAIN	7qgh_u	18
TRAIN	7ssn_5	18
TRAIN	6tna_A	18
TRAIN	7qg8_A	18
TRAIN	4v4y_AB	18
TRAIN	4v42_AB	18
TRAIN	3l0u_A	18
TRAIN	3wfq_A	18
TRAIN	1fcw_D	18
TRAIN	1zo3_A	18
TRAIN	6lvr_D	18
TRAIN	486d_C	18
TRAIN	4v4w_AV	18
TRAIN	1fcw_E	18
TRAIN	7ssl_5	18
TRAIN	1fcw_C	18
TRAIN	1tra_A	18
TRAIN	4v66_AA	18
TRAIN	7aqc_P	18
TRAIN	1jgo_B	18
TRAIN	3wfq_B	18
TRAIN	7lv0_5	18
TRAIN	5axm_P	18
TRAIN	1jgq_B	18
TRAIN	4v49_AW	18
TRAIN	1i9v_A	18
TRAIN	5uyk_Y	18
TRAIN	3deg_A	18
TRAIN	3wfr_B	18
TRAIN	4v72_A1	18
TRAIN	3wfs_A	18
TRAIN	7eqj_A	18
TRAIN	1sz1_E	18
TRAIN	5xlp_K	1542
TRAIN	4qil_D	791
TRAIN	4qil_C	791
TRAIN	5u9b_B	1224
TRAIN	7trc_B	495
TRAIN	7bgb_B	495
TRAIN	5gmk_N	938
TRAIN	6ny1_D	2691
TRAIN	4woi_DV	417
TRAIN	6xwj_A	2530
TRAIN	1t0k_D	1705
TRAIN	4erd_D	1493
TRAIN	5xtm_D	1990
TRAIN	7aoh_N	1983
TRAIN	3sn2_B	2198
TRAIN	7q0j_T	2131
TRAIN	5w66_T	2005
TRAIN	2qwy_B	644
TRAIN	2qwy_A	644
TRAIN	2qwy_C	644
TRAIN	5ibb_4L	463
TRAIN	5e81_4L	463
TRAIN	6aas_A	2400
TRAIN	7lva_A	851
TRAIN	5g4v_A	2521
TRAIN	2f8s_C	63
TRAIN	2f8t_C	63
TRAIN	1msw_N	1591
TRAIN	4v6p_AC	934
TRAIN	5vsu_I	48
TRAIN	6aso_I	48
TRAIN	7pks_P	811
TRAIN	2hvy_E	2130
TRAIN	7d80_X	2014
TRAIN	4v8m_AB	2044
TRAIN	1m82_A	696
TRAIN	2d17_A	1397
TRAIN	4k4w_F	888
TRAIN	4k4w_B	888
TRAIN	6g1s_Y	1358
TRAIN	6h61_Y	1358
TRAIN	7nga_X	1358
TRAIN	5v2r_B	1743
TRAIN	4rwp_B	1947
TRAIN	5fj4_H	167
TRAIN	4c4w_D	167
TRAIN	7lh5_AW	2742
TRAIN	6hko_S	936
TRAIN	6hlq_S	936
TRAIN	6hlr_S	936
TRAIN	5gmk_E	261
TRAIN	5lj5_V	261
TRAIN	5wsg_E	261
TRAIN	6exn_6	261
TRAIN	6j6g_E	261
TRAIN	6j6h_E	261
TRAIN	6bk8_6	261
TRAIN	6j6q_E	261
TRAIN	5mq0_6	261
TRAIN	5mps_6	261
TRAIN	5lj3_V	261
TRAIN	7b9v_6	261
TRAIN	6j6n_E	261
TRAIN	6tz2_N	2639
TRAIN	6ny1_C	1439
TRAIN	6sqn_Z	1325
TRAIN	6sqq_ZZZ	1325
TRAIN	1c04_E	215
TRAIN	1mms_C	215
TRAIN	1mms_D	215
TRAIN	3j0d_A	215
TRAIN	1hc8_D	215
TRAIN	5d8h_A	215
TRAIN	6prv_D	215
TRAIN	6prv_A	215
TRAIN	1hc8_C	215
TRAIN	1y39_D	215
TRAIN	1qa6_D	215
TRAIN	6prv_B	215
TRAIN	1y39_C	215
TRAIN	6prv_C	215
TRAIN	1oln_C	215
TRAIN	1qa6_C	215
TRAIN	2lbl_A	2715
TRAIN	1yne_A	958
TRAIN	1mfk_A	2451
TRAIN	6ted_N	246
TRAIN	6gmh_N	246
TRAIN	3e2e_N	2000
TRAIN	1xsg_A	2359
TRAIN	2nue_C	2089
TRAIN	6nuo_QX	1322
TRAIN	6swe_4	2303
TRAIN	6oj2_XX	2053
TRAIN	7elp_B	34
TRAIN	7elq_B	34
TRAIN	7elq_A	34
TRAIN	7els_B	34
TRAIN	7elr_A	34
TRAIN	7elr_B	34
TRAIN	7elp_A	34
TRAIN	7els_A	34
TRAIN	3p49_A	194
TRAIN	6wll_A	194
TRAIN	6wlm_A	194
TRAIN	5h0r_H	2669
TRAIN	1fl8_A	2062
TRAIN	6sy6_D	409
TRAIN	6sy4_C	409
TRAIN	4k31_B	1299
TRAIN	4k31_C	1299
TRAIN	2ppb_X	2678
TRAIN	2ppb_G	2678
TRAIN	6z9t_K	2413
TRAIN	6exn_I	2749
TRAIN	2f4t_A	1390
TRAIN	7nky_N	555
TRAIN	6j4w_N	555
TRAIN	6i84_N	555
TRAIN	6a5p_N	555
TRAIN	6a5o_N	555
TRAIN	6i84_T	555
TRAIN	6a5o_T	555
TRAIN	4wzj_VVVV	342
TRAIN	4wzj_YY	342
TRAIN	4wzj_X	342
TRAIN	4wzj_VV	342
TRAIN	4wzj_XXX	342
TRAIN	7q7z_C	49
TRAIN	7q7y_C	49
TRAIN	7q7x_C	49
TRAIN	7q81_C	49
TRAIN	7q80_C	49
TRAIN	7q82_C	49
TRAIN	1s77_T	2728
TRAIN	7eqg_M	1814
TRAIN	7rdy_P	507
TRAIN	7re1_P	507
TRAIN	7re2_P	507
TRAIN	7rdx_P	507
TRAIN	7re3_Q	507
TRAIN	7re0_P	507
TRAIN	7rdz_P	507
TRAIN	7re3_P	507
TRAIN	4v8j_CY	2627
TRAIN	7vg2_C	853
TRAIN	7mlw_F	2211
TRAIN	4k4w_G	2283
TRAIN	6tqn_K	794
TRAIN	7eia_D	2534
TRAIN	5b2p_B	476
TRAIN	5b2q_B	476
TRAIN	5b2o_B	476
TRAIN	6zqb_D4	257
TRAIN	6lqp_3A	257
TRAIN	6lqr_3A	257
TRAIN	6lqu_3A	257
TRAIN	6zqa_D4	257
TRAIN	5wyk_3A	257
TRAIN	6lqq_3A	257
TRAIN	5wyj_3A	257
TRAIN	5wlc_L2	257
TRAIN	6ke6_3A	257
TRAIN	6lqv_3A	257
TRAIN	7d5s_3A	257
TRAIN	7d63_3A	257
TRAIN	6f41_Y	1879
TRAIN	7das_C	612
TRAIN	7da7_C	612
TRAIN	2a9x_2	1837
TRAIN	3slm_B	1375
TRAIN	3jcm_E	1541
TRAIN	4v6f_C1	2057
TRAIN	2a04_C	504
TRAIN	2a04_A	504
TRAIN	6xzr_IN1	113
TRAIN	6xzq_I	113
TRAIN	6xzp_IN1	113
TRAIN	6xzg_IN1	113
TRAIN	4v8f_CD	64
TRAIN	4wr6_3L	64
TRAIN	1wz2_C	64
TRAIN	4v8e_BD	64
TRAIN	4v8f_BD	64
TRAIN	4wq1_3K	64
TRAIN	4wq1_3L	64
TRAIN	4wu1_3K	64
TRAIN	2zzm_B	64
TRAIN	4wra_3K	64
TRAIN	4wra_3L	64
TRAIN	1h3e_B	64
TRAIN	4wr6_3K	64
TRAIN	4v8d_AD	64
TRAIN	1wz2_D	64
TRAIN	4v8e_DD	64
TRAIN	4wu1_3L	64
TRAIN	4v8d_CD	64
TRAIN	3j5y_D	64
TRAIN	6xxb_A	2480
TRAIN	2qkb_C	912
TRAIN	4qik_C	1171
TRAIN	6ymw_N	1697
TRAIN	4z7k_C	2047
TRAIN	2jq7_B	2608
TRAIN	2m21_A	1852
TRAIN	5uz6_E	2380
TRAIN	1fyo_A	1794
TRAIN	6asx_B	1882
TRAIN	4v1o_N	1055
TRAIN	4v1n_N	1055
TRAIN	6mdz_C	173
TRAIN	6nit_C	173
TRAIN	6mfr_C	173
TRAIN	2n0r_A	1385
TRAIN	4y7n_T	1484
TRAIN	5kpy_A	1754
TRAIN	5wti_E	1668
TRAIN	3c7r_B	538
TRAIN	3c5d_B	538
TRAIN	1xpf_B	209
TRAIN	1xpf_A	209
TRAIN	2oe6_B	294
TRAIN	2oe5_B	294
TRAIN	2oe8_B	294
TRAIN	1zci_A	994
TRAIN	1zci_C	994
TRAIN	1zci_B	994
TRAIN	1zci_D	994
TRAIN	1aju_A	1658
TRAIN	1zev_B	218
TRAIN	3gm7_G	218
TRAIN	3how_1	1349
TRAIN	7abh_Z	1530
TRAIN	6j6h_B	1095
TRAIN	406d_A	1039
TRAIN	406d_E	1039
TRAIN	6jbf_B	2006
TRAIN	4knq_B	2474
TRAIN	1ntb_A	565
TRAIN	1nta_A	565
TRAIN	2euy_A	1957
TRAIN	1j2b_D	1036
TRAIN	1j2b_C	1036
TRAIN	1tbk_A	1987
TRAIN	7k4l_A	2663
TRAIN	6bjg_D	226
TRAIN	6bjv_D	226
TRAIN	6bjg_C	226
TRAIN	6bjv_C	226
TRAIN	5c4a_S	1102
TRAIN	2oe8_A	260
TRAIN	2oe6_A	260
TRAIN	2oe5_A	260
TRAIN	5ibb_4K	2114
TRAIN	7re1_T	438
TRAIN	7re0_T	438
TRAIN	7re2_T	438
TRAIN	7re3_T	438
TRAIN	6xez_T	438
TRAIN	7rdz_T	438
TRAIN	7rdx_T	438
TRAIN	7re3_U	438
TRAIN	7rdy_T	438
TRAIN	2b7g_A	1125
TRAIN	2noq_D	1429
TRAIN	2pn4_B	386
TRAIN	2pn4_D	386
TRAIN	6ope_XX	1651
TRAIN	2g1g_A	720
TRAIN	4qqb_P	116
TRAIN	4qqb_C	116
TRAIN	3iqp_A	680
TRAIN	4b5r_A	680
TRAIN	3gx2_A	680
TRAIN	3iqn_A	680
TRAIN	3gx3_A	680
TRAIN	5fk5_A	680
TRAIN	5fk1_A	680
TRAIN	5fkh_A	680
TRAIN	5fk3_A	680
TRAIN	7eaf_A	680
TRAIN	3gx7_A	680
TRAIN	4aob_A	680
TRAIN	5fjc_A	680
TRAIN	3iqr_A	680
TRAIN	3gx6_A	680
TRAIN	2ydh_A	680
TRAIN	5fk2_A	680
TRAIN	3gx5_A	680
TRAIN	2gis_A	680
TRAIN	5fke_A	680
TRAIN	5fkf_A	680
TRAIN	2ygh_A	680
TRAIN	5fk6_A	680
TRAIN	5fk4_A	680
TRAIN	5fkd_A	680
TRAIN	5fkg_A	680
TRAIN	2nbz_A	1165
TRAIN	5o9z_Y	1004
TRAIN	7q0k_T	522
TRAIN	7py0_T	522
TRAIN	7py8_T	522
TRAIN	7py1_T	522
TRAIN	6l0y_A	2063
TRAIN	2kuw_A	1921
TRAIN	3j45_1	1453
TRAIN	3j46_1	1453
TRAIN	6xas_T	2173
TRAIN	3h3v_T	1389
TRAIN	4qjh_A	1801
TRAIN	5di4_B	2501
TRAIN	6kon_G	1596
TRAIN	6flq_N	2133
TRAIN	1ato_A	1444
TRAIN	5el6_4L	1489
TRAIN	5mqf_Y	1691
TRAIN	4q0b_F	2151
TRAIN	4wq1_4K	993
TRAIN	4frg_B	422
TRAIN	4frg_X	422
TRAIN	4frn_A	422
TRAIN	4frn_B	422
TRAIN	7oob_N	2182
TRAIN	3zc0_O	491
TRAIN	3zc0_M	491
TRAIN	3zc0_N	491
TRAIN	4w29_AV	2573
TRAIN	5uym_V	170
TRAIN	6wd8_4	170
TRAIN	6wd6_4	170
TRAIN	5amq_B	496
TRAIN	5amr_B	496
TRAIN	3e3j_T	2172
TRAIN	5f5h_D	577
TRAIN	5f5h_C	577
TRAIN	5vi5_P	2622
TRAIN	6wpi_C	313
TRAIN	6wpi_B	313
TRAIN	4kr7_M	513
TRAIN	4kr9_M	513
TRAIN	7l49_C	1572
TRAIN	2m12_A	2317
TRAIN	4w29_CV	2462
TRAIN	3j46_3	2405
TRAIN	3izz_E	282
TRAIN	2om7_C	282
TRAIN	7oi8_z	622
TRAIN	7a5g_24	622
TRAIN	7a5g_C	622
TRAIN	7a5k_24	622
TRAIN	7a5k_FE	622
TRAIN	7a5j_G	622
TRAIN	7a5f_C	622
TRAIN	7a5f_24	622
TRAIN	7a5j_x	622
TRAIN	7oid_z	622
TRAIN	7a5i_94	622
TRAIN	7oia_z	622
TRAIN	7a5i_99	622
TRAIN	1d4r_B	1351
TRAIN	6ez0_A	1029
TRAIN	6uu6_111	105
TRAIN	6utz_111	105
TRAIN	6utv_111	105
TRAIN	6uu5_111	105
TRAIN	6oxa_XX	1857
TRAIN	6kut_V	1720
TRAIN	6kur_V	1720
TRAIN	6kuu_V	1720
TRAIN	6nwy_XX	1136
TRAIN	6osi_XX	1136
TRAIN	6kop_H	2527
TRAIN	5g4u_E	531
TRAIN	4uje_AX	707
TRAIN	4cxh_x	707
TRAIN	4cxg_x	707
TRAIN	7c7l_C	661
TRAIN	7l49_E	661
TRAIN	7l48_E	661
TRAIN	4wsb_V	1156
TRAIN	4v9k_CV	345
TRAIN	4v9k_AV	345
TRAIN	6koq_G	2202
TRAIN	6bk8_i	1934
TRAIN	7eln_J	295
TRAIN	7we6_T	295
TRAIN	7elm_T	295
TRAIN	7jzw_M	295
TRAIN	7jzy_M	295
TRAIN	7elm_J	295
TRAIN	7eln_T	295
TRAIN	7we6_J	295
TRAIN	7jzz_M	295
TRAIN	7jzx_M	295
TRAIN	4e48_D	2080
TRAIN	3agv_S	2148
TRAIN	2b2g_S	1286
TRAIN	7nwh_hh	2152
TRAIN	4e5c_B	2010
TRAIN	2ljj_A	1435
TRAIN	7ofz_C	1118
TRAIN	3jb9_P	976
TRAIN	6gtf_B	1590
TRAIN	2npz_C	1179
TRAIN	5t3k_D	983
TRAIN	1t0d_D	983
TRAIN	6kqg_H	590
TRAIN	5e17_H	590
TRAIN	6kqn_H	590
TRAIN	6kqh_H	590
TRAIN	1kh6_A	2337
TRAIN	7q80_F	704
TRAIN	6n7p_r	900
TRAIN	7aoz_N	2385
TEST	2qux_R	107
TEST	2qux_F	107
TEST	2qux_I	107
TEST	2qux_C	107
TEST	4v6p_AB	137
TEST	4v6n_BB	137
TEST	4v6o_AB	137
VAL	4v74_A1	1175
VAL	4xln_O	230
VAL	4xlr_R	230
VAL	4xlr_O	230
VAL	5vi5_O	230
VAL	4xln_R	230
TRAIN	2ply_E	266
TRAIN	2uwm_C	266
TRAIN	7jsw_4	781
TRAIN	6ovy_G	115
TRAIN	6ow3_G	115
TRAIN	4wqs_X	782
TRAIN	4v9c_AX	2615
TRAIN	6gaw_AV	2590
TRAIN	6gb2_AV	2590
TRAIN	6gaz_AV	2590
TRAIN	6je4_D	1261
TRAIN	6je4_H	1261
TRAIN	6je4_N	1261
TRAIN	6je4_R	1261
VAL	6me0_B	2307
TRAIN	6qnr_3K	164
TRAIN	6qnr_3L	164
TRAIN	4wsm_3K	164
TRAIN	6ovr_H	298
TRAIN	5vo8_H	298
TRAIN	6oy7_H	298
TRAIN	4x4o_B	899
TRAIN	4x4o_D	899
TRAIN	6ufj_C	193
TRAIN	5k7d_A	193
TRAIN	6ufk_A	193
TRAIN	5ktj_C	193
TRAIN	5k7e_A	193
TRAIN	6ufj_A	193
TRAIN	5ktj_A	193
TRAIN	5k7c_A	193
TRAIN	6ufk_C	193
TRAIN	6r47_A	193
TEST	4cxg_c	1143
TEST	4cxh_c	1143
TRAIN	1m5o_A	2553
TEST	6pcq_J	53
TEST	6i7v_DB	53
TEST	6xhx_1B	53
TEST	6yef_B	53
TEST	7nsq_B	53
TEST	7st2_2	53
TEST	5gad_B	53
TEST	6zto_BB	53
TEST	5hd1_2B	53
TEST	5tcu_C	53
TEST	4u1u_DB	53
TEST	7jsz_2	53
TEST	6czr_1B	53
TEST	5j4b_1B	53
TEST	3j3v_B	53
TEST	4z3s_1B	53
TEST	1vvj_RB	53
TEST	6osi_RB	53
TEST	4v79_BB	53
TEST	5wit_1B	53
TEST	6enu_B	53
TEST	4v9a_BB	53
TEST	4wsd_1J	53
TEST	7asn_B	53
TEST	4wu1_16	53
TEST	6oxi_RB	53
TEST	6gzq_B1	53
TEST	4v50_DA	53
TEST	4wq1_1J	53
TEST	5jvh_Y	53
TEST	7pju_B	53
TEST	4w4g_RB	53
TEST	1vy4_DB	53
TEST	5ib8_16	53
TEST	4v9p_EB	53
TEST	4u24_DB	53
TEST	5hau_1B	53
TEST	7p7s_B	53
TEST	5njt_V	53
TEST	6qnq_1J	53
TEST	5j3c_RB	53
TEST	6lkq_u	53
TEST	6bok_FB	53
TEST	4tub_RB	53
TEST	4p6f_RB	53
TEST	7o1c_BB	53
TEST	6ztp_BB	53
TEST	4v52_DA	53
TEST	4woi_CB	53
TEST	6ys3_a	53
TEST	7md7_2B	53
TEST	6xhw_1B	53
TEST	4v6m_B7	53
TEST	3j5l_B	53
TEST	6wqq_2	53
TEST	4v6f_AB	53
TEST	4wt1_16	53
TEST	4wr6_16	53
TEST	6fxc_AB	53
TEST	4v7c_BB	53
TEST	7lv0_2	53
TEST	6c4i_B	53
TEST	4wra_16	53
TEST	4v8a_AB	53
TEST	7k52_2	53
TEST	5x8t_B	53
TEST	4v8u_DB	53
TEST	6osk_3	53
TEST	7qv1_B	53
TEST	7qgh_O	53
TEST	6s0k_B	53
TEST	7o19_BB	53
TEST	6ope_RB	53
TEST	4wf1_BB	53
TEST	4v67_BB	53
TEST	4v89_BB	53
TEST	5vpo_RB	53
TEST	4v7t_BB	53
