SET	PDB_ID	CLUSTER_ID
TRAIN	2eeu_A	381
TRAIN	2eev_A	381
TRAIN	2g9c_A	381
TRAIN	3got_A	381
TRAIN	3ges_A	381
TRAIN	4feo_B	381
TRAIN	4fen_B	381
TRAIN	4fel_B	381
TRAIN	3ds7_A	381
TRAIN	3ds7_B	381
TRAIN	2eew_A	381
TRAIN	2b57_A	381
TRAIN	2xnw_A	381
TRAIN	2xnz_A	381
TRAIN	3gog_A	381
TRAIN	2xo1_A	381
TRAIN	3fo4_A	381
TRAIN	7jl2_Y	591
TRAIN	4gg4_G	1630
TRAIN	6oy6_H	1120
TRAIN	300d_B	972
TRAIN	299d_B	972
TRAIN	1mme_D	972
TRAIN	488d_D	972
TRAIN	301d_B	972
TRAIN	1mme_B	972
TRAIN	359d_B	972
TRAIN	379d_B	972
TRAIN	1q29_B	972
TRAIN	1nyi_B	972
TRAIN	488d_B	972
TRAIN	2qkb_C	1286
TRAIN	4py5_C	1286
TRAIN	4py5_B	1286
TRAIN	4ktg_B	1413
TRAIN	4ktg_E	1413
TRAIN	2xli_B	1660
TRAIN	2xlj_B	1660
TRAIN	4al6_B	1660
TRAIN	2xlk_C	1660
TRAIN	2xlk_D	1660
TRAIN	3jb9_C	160
TRAIN	3j16_J	20
TRAIN	3j0o_a	20
TRAIN	3j0l_a	20
TRAIN	3j0p_a	20
TRAIN	3j0q_a	20
TRAIN	3j0l_g	20
TRAIN	3j0o_g	20
TRAIN	3j0p_g	20
TRAIN	3j0q_g	20
TRAIN	5osg_2	216
TRAIN	2cv1_D	305
TRAIN	1n78_C	305
TRAIN	1g59_B	305
TRAIN	2cv0_C	305
TRAIN	2cv0_D	305
TRAIN	2dxi_C	305
TRAIN	1n77_D	305
TRAIN	1g59_D	305
TRAIN	1n78_D	305
TRAIN	2cv2_C	305
TRAIN	1n77_C	305
TRAIN	2cv1_C	305
TRAIN	2dxi_D	305
TRAIN	2cv2_D	305
TRAIN	6bhj_F	713
TRAIN	6bhj_E	713
TRAIN	6ifl_I	704
TRAIN	6ifr_N	704
TRAIN	6ifl_J	704
TRAIN	6ifr_J	704
TRAIN	6ify_I	704
TRAIN	6ifz_I	704
TRAIN	6ifk_N	704
TRAIN	6ig0_N	704
TRAIN	6ifu_I	704
TRAIN	6ifk_J	704
TRAIN	6ig0_J	704
TRAIN	6ifn_N	704
TRAIN	6ify_J	704
TRAIN	6ifz_J	704
TRAIN	6ifu_J	704
TRAIN	5e18_H	974
TRAIN	5kqe_A	685
TRAIN	6z1p_Ba	33
TRAIN	6d95_J	1167
TRAIN	6d9l_J	1167
TRAIN	1u1y_R	1647
TRAIN	6bjs_A	1031
TRAIN	6asx_A	1031
TRAIN	5c0x_R	810
TRAIN	4ifd_R	810
TRAIN	5u33_B	173
TRAIN	5u30_B	173
TRAIN	5u31_B	173
TRAIN	5u34_B	173
TRAIN	5wqe_B	173
TRAIN	1y73_B	1043
TRAIN	1y95_A	1043
TRAIN	1y6t_B	1043
TRAIN	1y95_B	1043
TRAIN	1nlc_A	1043
TRAIN	1y99_B	1043
TRAIN	462d_A	1043
TRAIN	462d_B	1043
TRAIN	1y90_B	1043
TRAIN	1wvd_A	1043
TRAIN	1xpf_B	1043
TRAIN	1wvd_B	1043
TRAIN	1y6t_A	1043
TRAIN	1y6s_A	1043
TRAIN	1o3z_B	1043
TRAIN	1o3z_A	1043
TRAIN	1y6s_B	1043
TRAIN	1y99_A	1043
TRAIN	1xpf_A	1043
TRAIN	1y73_A	1043
TRAIN	1y90_A	1043
TRAIN	1nlc_B	1043
TRAIN	2b8s_B	1043
TRAIN	2b8s_A	1043
TRAIN	1k9w_C	1043
TRAIN	1k9w_D	1043
TRAIN	1k9w_B	1043
TRAIN	1k9w_A	1043
TRAIN	7eag_E	1320
TRAIN	7eag_D	1320
TRAIN	7eag_F	1320
TRAIN	7eag_C	1320
TRAIN	6ah0_B	141
TRAIN	6ahd_B	141
TRAIN	7abg_5	141
TRAIN	5mqf_5	141
TRAIN	5o9z_5	141
TRAIN	7abi_5	141
TRAIN	6id1_B	141
TRAIN	6id0_B	141
TRAIN	5z57_B	141
TRAIN	5xjc_B	141
TRAIN	5z56_B	141
TRAIN	5z58_B	141
TRAIN	6zym_5	141
TRAIN	6ff4_5	141
TRAIN	6ff7_5	141
TRAIN	7aav_5	141
TRAIN	7abf_5	141
TRAIN	7a5p_5	141
TRAIN	2kzl_A	457
TRAIN	1osw_A	1086
TRAIN	7rr5_m	1754
TRAIN	1zbh_E	1675
TRAIN	1zbh_F	1675
TRAIN	6alg_A	866
TRAIN	6xav_N	866
TRAIN	4k4w_F	1209
TRAIN	4k4w_B	1209
TRAIN	7pla_C	1629
TRAIN	1s76_N	1549
TRAIN	1msw_N	1549
TRAIN	1s77_N	1549
TRAIN	4m4o_B	436
TRAIN	4m6d_L	436
TRAIN	4m6d_D	436
TRAIN	4m6d_H	436
TRAIN	4m6d_F	436
TRAIN	4m6d_B	436
TRAIN	4m6d_J	436
TRAIN	7ljy_A	996
TRAIN	7jnh_A	996
TRAIN	5une_B	542
TRAIN	5une_A	542
TRAIN	6xrz_A	218
TRAIN	7lyj_A	218
TRAIN	7mky_A	218
TRAIN	7mlx_R	218
TRAIN	6h68_U	1001
TRAIN	2i7z_A	595
TRAIN	2i7z_B	595
TRAIN	2jyh_A	595
TRAIN	2jyj_B	595
TRAIN	2jyh_B	595
TRAIN	2jyj_A	595
TRAIN	6z6b_HHH	1747
TRAIN	6z6b_CCC	1747
TRAIN	4wqs_Y	1819
TRAIN	2oe5_B	1594
TRAIN	2m22_A	1052
TRAIN	1s0v_K	1598
TRAIN	1s0v_H	1598
TRAIN	1s0v_E	1598
TRAIN	1s0v_N	1598
TRAIN	1h38_H	1504
TRAIN	4v8j_AY	1544
TRAIN	4v8j_CY	1544
TRAIN	4v5a_AV	1544
TRAIN	4v6e_AX	1544
TRAIN	4v97_CY	1544
TRAIN	4v5a_CV	1544
TRAIN	4v97_AY	1544
TRAIN	1kka_A	1544
TRAIN	4v6e_CV	1544
TRAIN	2awq_A	1544
TRAIN	1j4y_A	1544
TRAIN	4v6e_CX	1544
TRAIN	4v6e_AV	1544
TRAIN	2mfg_B	1177
TRAIN	2mfg_D	1177
TRAIN	6sxo_L5	4
TRAIN	1nbs_B	70
TRAIN	1nbs_A	70
TRAIN	4qik_C	1507
TRAIN	4ig8_B	1533
TRAIN	7vg2_D	681
TRAIN	7vg2_C	681
TRAIN	7vg3_D	681
TRAIN	7vg3_C	681
TRAIN	6yef_B	140
TRAIN	6fxc_AB	140
TRAIN	6hma_B	140
TRAIN	6fxc_BB	140
TRAIN	6s0x_B	140
TRAIN	5ngm_AB	140
TRAIN	7asm_B	140
TRAIN	6s12_B	140
TRAIN	6s13_B	140
TRAIN	5tcu_C	140
TRAIN	4wf9_Y	140
TRAIN	5hkv_Y	140
TRAIN	7aso_C	140
TRAIN	4wfb_Y	140
TRAIN	7asp_3	140
TRAIN	5li0_B	140
TRAIN	5nd9_B	140
TRAIN	4wce_Y	140
TRAIN	4wfa_Y	140
TRAIN	5hl7_Y	140
TRAIN	5nd8_B	140
TRAIN	5nrg_Y	140
TRAIN	5t7v_C	140
TRAIN	6s0z_B	140
TRAIN	6wru_2	140
TRAIN	6sj6_B	140
TRAIN	6wqq_2	140
TRAIN	6wqn_2	140
TRAIN	6wrs_2	140
TRAIN	7asn_B	140
TRAIN	6ddd_2	140
TRAIN	6ddg_2	140
TRAIN	3w3s_B	183
TRAIN	7jqq_F	425
TRAIN	4v8e_BB	229
TRAIN	4v8f_BB	229
TRAIN	4v8d_AB	229
TRAIN	4v8f_CD	229
TRAIN	4v8e_DB	229
TRAIN	4wr6_3L	229
TRAIN	4v8f_CB	229
TRAIN	4v8e_BD	229
TRAIN	6n1d_BATN	229
TRAIN	4v8f_BD	229
TRAIN	4wu1_3K	229
TRAIN	4v8d_CB	229
TRAIN	4wra_1L	229
TRAIN	4wra_3K	229
TRAIN	4wr6_1K	229
TRAIN	4wra_3L	229
TRAIN	4wq1_1K	229
TRAIN	4wra_1K	229
TRAIN	4wr6_3K	229
TRAIN	4wr6_1L	229
TRAIN	4v8d_AD	229
TRAIN	4v8e_DD	229
TRAIN	4wu1_3L	229
TRAIN	4v8d_CD	229
TRAIN	6k0b_U	229
TRAIN	6k0b_V	229
TRAIN	4wu1_2K	229
TRAIN	4wu1_2L	229
TRAIN	4wq1_3L	229
TRAIN	4wq1_3K	229
TRAIN	4wq1_1L	229
TRAIN	4v4z_A1	938
TRAIN	6d3p_A	567
TRAIN	1ysh_B	169
TRAIN	1g1x_J	169
TRAIN	1g1x_E	169
TRAIN	4plx_A	300
TRAIN	4plx_B	300
TRAIN	4plx_C	300
TRAIN	7mli_G	1860
TRAIN	7v94_C	1046
TRAIN	2nbx_A	156
TRAIN	2nbz_A	156
TRAIN	2nby_A	156
TRAIN	2nc0_A	905
TRAIN	7l48_E	77
TRAIN	6tye_G	1621
TRAIN	397d_A	1855
TRAIN	4boc_T	933
TRAIN	1esy_A	1368
TRAIN	1f6u_B	1368
TRAIN	6zmw_7	898
TRAIN	6ybw_7	898
TRAIN	6zdp_B	388
TRAIN	7fhi_A	1233
TRAIN	6nsh_XV	1816
TRAIN	6nta_XV	1816
TRAIN	7aju_EA	1098
TRAIN	7ajt_EA	1098
TRAIN	6ajk_B	878
TRAIN	6aax_B	878
TRAIN	6aas_A	878
TRAIN	6aax_D	878
TRAIN	6aau_A	878
TRAIN	6n4o_C	1353
TRAIN	5ztm_C	511
TRAIN	6ymk_A	944
TRAIN	6ymk_O	944
TRAIN	6yml_A	944
TRAIN	6ymk_F	944
TRAIN	6yl5_A	944
TRAIN	6ymj_A	944
TRAIN	6ymj_I	944
TRAIN	6ymj_F	944
TRAIN	6ymk_M	944
TRAIN	6yl5_K	944
TRAIN	6ymk_I	944
TRAIN	6yl5_I	944
TRAIN	6ymm_C	944
TRAIN	6ymm_A	944
TRAIN	6ymk_C	944
TRAIN	6ymj_M	944
TRAIN	6yl5_G	944
TRAIN	6yl5_E	944
TRAIN	6ylb_O	944
TRAIN	6yml_C	944
TRAIN	6ylb_I	944
TRAIN	6ylb_M	944
TRAIN	6ylb_F	944
TRAIN	6ylb_C	944
TRAIN	6yl5_C	944
TRAIN	6ylb_A	944
TRAIN	6ymi_O	944
TRAIN	6ymi_M	944
TRAIN	6ymi_A	944
TRAIN	6ymj_O	944
TRAIN	6ymi_I	944
TRAIN	6ymi_C	944
TRAIN	6ymj_C	944
TRAIN	6ymi_F	944
TRAIN	3j5s_B	777
TRAIN	7kga_B	210
TRAIN	7kga_A	210
TRAIN	6rie_P	1685
TRAIN	6gsj_4K	1531
TRAIN	5ktj_B	1810
TRAIN	5ktj_D	1810
TRAIN	6mus_G	753
TRAIN	6mur_G	753
TRAIN	6o7e_G	753
TRAIN	6o7h_G	753
TRAIN	6o7i_G	753
TRAIN	6muu_G	753
TRAIN	6mus_H	753
TRAIN	7eia_E	1337
TRAIN	7eia_F	1337
TRAIN	7eia_G	1337
TRAIN	7eia_A	1337
TRAIN	7eia_C	1337
TRAIN	7eia_D	1337
TRAIN	7ei9_B	1337
TRAIN	7eia_B	1337
TRAIN	7eia_H	1337
TRAIN	7ei9_A	1337
TRAIN	6w64_C	1494
TRAIN	1j2b_C	274
TRAIN	1j2b_D	274
TRAIN	7wb1_D	110
TRAIN	7waz_D	110
TRAIN	7wb0_D	110
TRAIN	7way_D	110
TRAIN	6ny2_B	110
TRAIN	6ny3_B	110
TRAIN	6ny1_B	110
TRAIN	6up0_D	645
TRAIN	6up0_C	645
TRAIN	6e8s_B	645
TRAIN	6e8s_A	645
TRAIN	6e8t_A	645
TRAIN	6e8t_B	645
TRAIN	6e8t_C	645
TRAIN	6e8t_D	645
TRAIN	3j5s_A	42
TRAIN	3j46_4	42
TRAIN	3j45_5	42
TRAIN	3j45_4	42
TRAIN	7ap8_T	1199
TRAIN	7aoz_T	1199
TRAIN	7pwg_3	132
TRAIN	5o9z_4	82
TRAIN	6ahd_I	82
TRAIN	6ah0_I	82
TRAIN	2ozb_C	82
TRAIN	2ozb_F	82
TRAIN	6gyv_A	37
TRAIN	4p9r_A	37
TRAIN	4p95_A	37
TRAIN	4p8z_A	37
TRAIN	6g7z_A	37
TRAIN	6g7z_B	37
TRAIN	2xeb_A	1390
TRAIN	6mdz_F	1645
TRAIN	4kz2_A	1439
TRAIN	5xon_T	540
TRAIN	5xon_N	540
TRAIN	5xog_T	540
TRAIN	7eu0_Q	540
TRAIN	1f9l_A	1148
TRAIN	6o1l_O	1467
TRAIN	6o1l_P	1467
TRAIN	6o1k_P	1467
TRAIN	6o1m_P	1467
TRAIN	6o1k_O	1467
TRAIN	6o1m_O	1467
TRAIN	4pjo_4	508
TRAIN	4pjo_2	508
TRAIN	4pjo_1	508
TRAIN	4pjo_3	508
TRAIN	4b3m_Z	1737
TRAIN	7n0d_T	1321
TRAIN	7n0d_I	1321
TRAIN	4v5p_CX	1591
TRAIN	4v5p_AX	1591
TRAIN	4v5q_AX	1591
TRAIN	4v5q_CX	1591
TRAIN	7c7l_D	922
TRAIN	2ldz_A	846
TRAIN	5mq0_E	1676
TRAIN	5lj5_E	1676
TRAIN	5lj3_E	1676
TRAIN	5mps_E	1676
TRAIN	7tqv_G	758
TRAIN	7tqv_H	758
TRAIN	7tj2_H	758
TRAIN	7tj2_G	758
TRAIN	6bu9_B	758
TRAIN	1aqo_A	852
TRAIN	1nbr_A	852
TRAIN	7q7z_B	1008
TRAIN	7q80_B	1008
TRAIN	7q82_B	1008
TRAIN	7q7y_B	1008
TRAIN	7q7z_E	1008
TRAIN	7q7x_B	1008
TRAIN	7q80_E	1008
TRAIN	7q81_B	1008
TRAIN	3nd3_A	1681
TRAIN	1z2j_A	578
TRAIN	2l94_A	578
TRAIN	6vwl_4	578
TRAIN	6vwn_4	578
TRAIN	6vwm_4	578
TRAIN	1zc5_A	578
TRAIN	2juk_A	578
TRAIN	1y1w_T	1378
TRAIN	4v4t_AX	1610
TRAIN	4v4r_AX	1610
TRAIN	3p59_A	1815
TRAIN	3p59_C	1815
TRAIN	3p59_E	1815
TRAIN	6d9k_J	1208
TRAIN	3jcm_E	236
TRAIN	1ser_T	394
TRAIN	1q8n_A	644
TRAIN	1f1t_A	644
TRAIN	1f7y_B	446
TRAIN	1kuq_B	446
TRAIN	1dk1_B	446
TRAIN	6b6h_1	217
TRAIN	6b6h_2	217
TRAIN	4yln_8	217
TRAIN	4yln_2	217
TRAIN	4yln_5	217
TRAIN	4ylp_8	217
TRAIN	4ylo_8	217
TRAIN	4ylp_5	217
TRAIN	4ylo_2	217
TRAIN	4ylp_2	217
TRAIN	4ylo_5	217
TRAIN	4ylo_7	217
TRAIN	4ylp_4	217
TRAIN	4ylp_1	217
TRAIN	4ylp_7	217
TRAIN	4ylo_1	217
TRAIN	4ylo_4	217
TRAIN	4yln_1	217
TRAIN	4yln_4	217
TRAIN	4yln_7	217
TRAIN	5ipm_1	217
TRAIN	6utw_111	217
TRAIN	5ipl_1	217
TRAIN	5ipn_1	217
TRAIN	6uu0_111	217
TRAIN	6uu4_111	217
TRAIN	6uuc_111	217
TRAIN	6uu2_111	217
TRAIN	6uu6_111	217
TRAIN	6utz_111	217
TRAIN	6utv_111	217
TRAIN	6uu5_111	217
TRAIN	6uu1_111	217
TRAIN	6uu3_111	217
TRAIN	5ib7_4K	1411
TRAIN	2mfe_D	1126
TRAIN	2mfe_B	1126
TRAIN	3al0_E	322
TRAIN	3akz_H	322
TRAIN	3akz_E	322
TRAIN	3akz_F	322
TRAIN	3akz_G	322
TRAIN	4yvk_C	322
TRAIN	4yvi_C	322
TRAIN	4yvj_C	322
TRAIN	2lu0_A	512
TRAIN	6izp_A	874
TRAIN	6wvj_T	1404
TRAIN	7aoh_N	899
TRAIN	6bjh_C	1176
TRAIN	6bjg_C	1176
TRAIN	6bjv_C	1176
TRAIN	1r9f_C	1176
TRAIN	6d8a_J	1125
TRAIN	6d8a_G	1125
TRAIN	6yt9_4	73
TRAIN	6ypu_4	73
TRAIN	3j2c_O	73
TRAIN	1egk_A	1229
TRAIN	1egk_C	1229
TRAIN	2drb_B	729
TRAIN	2zh8_B	729
TRAIN	2zh3_B	729
TRAIN	2dr9_B	729
TRAIN	2dra_B	729
TRAIN	2dvi_B	729
TRAIN	1vfg_D	729
TRAIN	2zhb_B	729
TRAIN	2zh6_B	729
TRAIN	2zh5_B	729
TRAIN	2zh2_B	729
TRAIN	2zh4_B	729
TRAIN	2dr8_B	729
TRAIN	2dr7_B	729
TRAIN	2zha_B	729
TRAIN	2zh9_B	729
TRAIN	2zh7_B	729
TRAIN	2zh1_B	729
TRAIN	2dr5_B	729
TRAIN	1vfg_C	729
TRAIN	1rpu_D	1182
TRAIN	1rpu_C	1182
TRAIN	4qi2_G	1348
TRAIN	5wtk_B	635
TRAIN	4y1m_B	158
TRAIN	1p5m_A	456
TRAIN	2ktz_A	456
TRAIN	2pn4_A	456
TRAIN	2pn4_C	456
TRAIN	2nok_C	456
TRAIN	2pn3_A	456
TRAIN	2nok_A	456
TRAIN	2li4_A	785
TRAIN	4v5k_AX	1759
TRAIN	3php_A	1055
TRAIN	6dnc_KA	1333
TRAIN	5cki_Y	585
TRAIN	5ckk_Y	585
TRAIN	6zqg_D4	1048
TRAIN	3po2_T	1344
TRAIN	4l8h_R	1285
TRAIN	7dlz_X	571
TRAIN	7dlz_Y	571
TRAIN	7dwh_X	571
TRAIN	7dwh_Y	571
TRAIN	7v6c_D	1215
TRAIN	7oo3_T	544
TRAIN	7oob_T	544
TRAIN	7opc_T	544
TRAIN	5vvr_T	544
TRAIN	7opd_T	544
TRAIN	7oop_T	544
TRAIN	5vvs_T	544
TRAIN	6h68_T	544
TRAIN	3hou_4	1448
TRAIN	3hou_1	1448
TRAIN	5uh5_G	1721
TRAIN	3e2e_N	891
TRAIN	4ig8_C	1505
TRAIN	4v9j_AV	1486
TRAIN	4v9j_CV	1486
TRAIN	5z71_A	1384
TRAIN	1zfx_D	1341
TRAIN	2npy_D	1341
TRAIN	2oue_D	1341
TRAIN	1x9c_D	1341
TRAIN	3gs8_D	1341
TRAIN	2p7f_D	1341
TRAIN	3gs1_D	1341
TRAIN	2bcy_D	1341
TRAIN	2npz_D	1341
TRAIN	1zfv_D	1341
TRAIN	1x9k_D	1341
TRAIN	2fgp_D	1341
TRAIN	2c4z_R	1592
TRAIN	2c4y_R	1592
TRAIN	2bu1_S	1592
TRAIN	2bu1_R	1592
TRAIN	2c4q_S	1592
TRAIN	2c4q_R	1592
TRAIN	2bq5_S	1592
TRAIN	7jil_3	152
TRAIN	6mwn_A	201
TRAIN	6mwn_B	201
TRAIN	2y8w_B	1297
TRAIN	2y8y_B	1297
TRAIN	2y9h_F	1297
TRAIN	2y9h_H	1297
TRAIN	2y9h_J	1297
TRAIN	2y9h_D	1297
TRAIN	2y9h_L	1297
TRAIN	2y9h_B	1297
TRAIN	2gtt_X	178
TRAIN	5kvj_A	1757
TRAIN	6exv_N	973
TRAIN	5bjp_E	672
TRAIN	5bjo_Y	672
TRAIN	5bjp_Y	672
TRAIN	6e84_A	672
TRAIN	6e81_A	672
TRAIN	5bjo_E	672
TRAIN	6e82_A	672
TRAIN	6e80_A	672
TRAIN	5d5l_D	270
TRAIN	5d5l_C	270
TRAIN	5d5l_B	270
TRAIN	5d5l_A	270
TRAIN	4jf2_A	270
TRAIN	5uyq_V	1525
TRAIN	1p6v_B	564
TRAIN	1p6v_D	564
TRAIN	5myj_BB	142
TRAIN	4e48_D	1234
TRAIN	4jnx_B	1234
TRAIN	4e48_A	1234
TRAIN	4e48_B	1234
TRAIN	4jnx_G	1234
TRAIN	2n3o_B	1039
TRAIN	1fje_A	1083
TRAIN	1ie2_A	1083
TRAIN	1ie1_A	1083
TRAIN	3deg_J	1491
TRAIN	4qjd_E	958
TRAIN	4qjd_G	958
TRAIN	4qjd_C	958
TRAIN	4qjd_A	958
TRAIN	6fz0_A	522
TRAIN	2gio_A	853
TRAIN	7kx9_C	1656
TRAIN	1qwb_A	950
TRAIN	3f73_X	1862
TRAIN	6zu1_CT	819
TRAIN	6ztl_CT	819
TRAIN	6ztn_CT	819
TRAIN	6ztj_CT	819
TRAIN	6zto_CT	819
TRAIN	6ztp_CT	819
TRAIN	6ztm_CT	819
TRAIN	2iz9_R	1787
TRAIN	2iz9_S	1787
TRAIN	2bny_R	1787
TRAIN	2b2g_S	1787
TRAIN	5axw_B	338
TRAIN	7el1_B	338
TRAIN	5czz_B	338
TRAIN	2nvt_T	1205
TRAIN	5dv7_B	1535
TRAIN	6nit_E	1201
TRAIN	3ks8_F	1443
TRAIN	3ciy_C	556
TRAIN	3ciy_D	556
TRAIN	4fyd_C	1732
TRAIN	4fyd_D	1732
TRAIN	1a1t_B	1295
TRAIN	4r4p_A	38
TRAIN	4r4v_A	38
TRAIN	5v3i_A	38
TRAIN	4kji_D	1725
TRAIN	4kji_C	1725
TRAIN	5t5h_E	76
TRAIN	4phy_A	948
TRAIN	5vh8_A	1806
TRAIN	5vh8_B	1806
TRAIN	1n66_A	1111
TRAIN	4knq_B	1261
TRAIN	6nue_H	629
TRAIN	6nud_H	629
TRAIN	6nud_U	629
TRAIN	7nky_P	1669
TRAIN	4oog_D	738
TRAIN	5t16_G	738
TRAIN	5t16_O	738
TRAIN	5t16_P	738
TRAIN	5t16_H	738
TRAIN	7qg8_M	306
TRAIN	4v7l_AW	306
TRAIN	4v7l_CW	306
TRAIN	7qgh_M	306
TRAIN	5nwy_M	306
TRAIN	4v7l_CY	306
TRAIN	4v7m_AY	306
TRAIN	4v7m_CY	306
TRAIN	4v7l_AY	306
TRAIN	1qtq_B	306
TRAIN	1o0b_B	306
TRAIN	1gts_B	306
TRAIN	4v7m_CW	306
TRAIN	1qrt_B	306
TRAIN	2rd2_B	306
TRAIN	1qrs_B	306
TRAIN	2re8_B	306
TRAIN	1gtr_B	306
TRAIN	1o0c_B	306
TRAIN	1qru_B	306
TRAIN	4v7m_AW	306
TRAIN	1zjw_B	306
TRAIN	1euy_B	306
TRAIN	1exd_B	306
TRAIN	1euq_B	306
TRAIN	4jyz_B	306
TRAIN	4jxx_B	306
TRAIN	4jxz_B	306
TRAIN	6ufm_B	182
TRAIN	6rfl_U	401
TRAIN	6hc5_A	1455
TRAIN	5nef_A	1455
TRAIN	5neq_A	1455
TRAIN	5neo_A	1455
TRAIN	6hbx_A	1455
TRAIN	5nep_A	1455
TRAIN	5nom_A	1455
TRAIN	5nex_A	1455
TRAIN	6hbt_A	1455
TRAIN	2kpv_A	743
TRAIN	6d95_B	1465
TRAIN	6d9k_C	1465
TRAIN	6d8p_C	1465
TRAIN	6d92_H	1465
TRAIN	6d8f_C	1465
TRAIN	6d8f_H	1465
TRAIN	6d8a_C	1465
TRAIN	6d92_C	1465
TRAIN	6d8a_H	1465
TRAIN	6d95_H	1465
TRAIN	6d8p_E	1465
TRAIN	6d9k_H	1465
TRAIN	6y0y_A	932
TRAIN	6y0t_A	932
TRAIN	6y0t_B	932
TRAIN	1ry1_P	1338
TRAIN	3ndb_M	85
TRAIN	1z43_A	85
TRAIN	1lng_B	85
TRAIN	4xco_M	85
TRAIN	2v3c_M	85
TRAIN	2v3c_N	85
TRAIN	4xco_E	85
TRAIN	6aay_B	479
TRAIN	4v6g_C1	1065
TRAIN	4v6g_A1	1065
TRAIN	4rwp_C	1538
TRAIN	5e6m_C	332
TRAIN	5e6m_E	332
TRAIN	4kr3_C	332
TRAIN	4kr2_C	332
TRAIN	4qei_C	332
TRAIN	2lbj_A	1615
TRAIN	6lu0_C	1559
TRAIN	5o6u_I	937
TRAIN	4v6r_AC	550
TRAIN	4v6o_AC	550
TRAIN	4v6q_AC	550
TRAIN	4v6v_A2	550
TRAIN	4v6p_AC	550
TRAIN	3ja1_S1	550
TRAIN	4v6s_BB	550
TRAIN	4v6n_BC	550
TRAIN	4v8m_BC	46
TRAIN	6az3_7	46
TRAIN	5t2a_C	46
TRAIN	3jcs_7	46
TRAIN	5t5h_C	46
TRAIN	2dlc_Y	335
TRAIN	3k0j_E	222
TRAIN	3k0j_F	222
TRAIN	2hoo_A	222
TRAIN	7tdc_A	222
TRAIN	7tda_A	222
TRAIN	4nyb_A	222
TRAIN	4nyc_A	222
TRAIN	7tdb_A	222
TRAIN	4nyd_A	222
TRAIN	2gdi_X	222
TRAIN	2gdi_Y	222
TRAIN	4nya_B	222
TRAIN	4nya_A	222
TRAIN	2hom_A	222
TRAIN	4nyg_A	222
TRAIN	2hoj_A	222
TRAIN	2hol_A	222
TRAIN	7td7_A	222
TRAIN	2hok_A	222
TRAIN	2hop_A	222
TRAIN	5oik_T	593
TRAIN	5oik_N	593
TRAIN	5ms0_J	593
TRAIN	5flm_T	593
TRAIN	5m5x_T	593
TRAIN	6hlr_T	593
TRAIN	6hko_T	593
TRAIN	6hlq_T	593
TRAIN	6exv_T	593
TRAIN	7aoe_T	593
TRAIN	5m3f_T	593
TRAIN	2izn_R	1846
TRAIN	4ujc_A3	58
TRAIN	4v6x_A8	58
TRAIN	6olg_A3	58
TRAIN	4d5y_3	58
TRAIN	4uje_A3	58
TRAIN	6gz4_A3	58
TRAIN	6gz5_A3	58
TRAIN	6swa_r	58
TRAIN	6olz_A3	58
TRAIN	5aj0_A3	58
TRAIN	6gz3_A3	58
TRAIN	4ujd_A3	58
TRAIN	6w6l_D	58
TRAIN	4d67_3	58
TRAIN	6lss_8	58
TRAIN	7a01_h2	58
TRAIN	7qwr_8	58
TRAIN	6zm7_L8	58
TRAIN	6z6n_L8	58
TRAIN	3j92_8	58
TRAIN	6zmo_L8	58
TRAIN	7bhp_L8	58
TRAIN	3jai_8	58
TRAIN	7obr_8	58
TRAIN	6lu8_8	58
TRAIN	5t2c_C	58
TRAIN	6ip8_1C	58
TRAIN	6ip5_1C	58
TRAIN	7qws_8	58
TRAIN	7nfx_8	58
TRAIN	3j7q_8	58
TRAIN	6ip6_1C	58
TRAIN	6zvk_h2	58
TRAIN	5lks_L8	58
TRAIN	6y2l_L8	58
TRAIN	3jaj_8	58
TRAIN	6fti_w	58
TRAIN	6frk_8	58
TRAIN	7cpu_L8	58
TRAIN	6z6l_L8	58
TRAIN	7qwq_8	58
TRAIN	6y0g_L8	58
TRAIN	4ug0_L8	58
TRAIN	7nwi_8	58
TRAIN	6z6m_L8	58
TRAIN	6ftj_w	58
TRAIN	6zmi_L8	58
TRAIN	6lqm_8	58
TRAIN	3jan_8	58
TRAIN	7cpv_L8	58
TRAIN	6y57_L8	58
TRAIN	6zme_L8	58
TRAIN	3j7r_8	58
TRAIN	6y6x_L8	58
TRAIN	3j7o_8	58
TRAIN	6ftg_w	58
TRAIN	3jah_8	58
TRAIN	6r6p_8	58
TRAIN	3j7p_8	58
TRAIN	3jag_8	58
TRAIN	6lsr_8	58
TRAIN	6r6g_8	58
TRAIN	5lzz_8	58
TRAIN	7mdz_8	58
TRAIN	6sgc_84	58
TRAIN	6d9j_8	58
TRAIN	6hcm_82	58
TRAIN	6r5q_8	58
TRAIN	7nwg_81	58
TRAIN	6hcq_81	58
TRAIN	6hcj_81	58
TRAIN	5lzu_8	58
TRAIN	6t59_84	58
TRAIN	5lzv_8	58
TRAIN	6p5n_8	58
TRAIN	5lzt_8	58
TRAIN	6p5k_8	58
TRAIN	6hcf_82	58
TRAIN	6p5j_8	58
TRAIN	7nwh_8	58
TRAIN	5lzy_8	58
TRAIN	5lzs_8	58
TRAIN	5lzx_8	58
TRAIN	6r7q_8	58
TRAIN	5lzw_8	58
TRAIN	6p5i_8	58
TRAIN	6d90_8	58
TRAIN	6sxo_L8	58
TRAIN	7odf_E	1020
TRAIN	5wsg_N	1840
